dataset,split,class_label,relpath,sha256,width,height,mode,n_bytes,is_corrupt,source_url,acquired_at_utc
PlantDoc,train,Bell_pepper leaf,train/Bell_pepper leaf/dscf1776.jpg,d697dc7c15ca8d1fc093ce525170f5666e200c1103880c6078c989686b55b277,3264,2448,RGB,1955192,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf,train/Bell_pepper leaf/e8199bb0e4a7edf94351ca07a5aadc06.jpg,50e457302f0c704c684bc957abf8cda3f81f76e4b9184e21e638e6b83787151d,736,981,RGB,116368,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf,train/Bell_pepper leaf/ee4ab32985e0f26d556ab9d6ac7d0a35.jpg,563f791503dc474334e2a3babcef801362d40b406f32cc9f6c38ebb8f1b4bb43,620,413,RGB,41590,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf,train/Bell_pepper leaf/file.php?id=18598&t=1.jpg,f78199678e98dc8d543f3a39793fa2ff40551527152d8f51b399b0dfde8d0ac4,500,281,RGB,42593,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf,train/Bell_pepper leaf/fotolia_4311376_XS.jpg,33adeef0f5b8b6159a19b3dbe2041d564e7172356fe229e349c3cef4133a970a,640,478,RGB,51938,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf,train/Bell_pepper leaf/green-pepper-leaf-parks-3302644.jpg,9971e3b6cbf99f269d4c5db5a7122b4a8d1c749a527b126c4c3cc4208bd982d8,1300,960,RGB,169553,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf,train/Bell_pepper leaf/green-pepper-leaves-11364990.jpg,288e49ac7465e0ce5b7e2abada3f4cd7f8e1b89f1372f36b405e07ce64f3b14a,800,572,RGB,127100,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf,train/Bell_pepper leaf/image_1500x1500%253E.jpeg?1472959493.jpg,8b6538ac5692ec9cc407a6155f49ac5fd06ae1b5efc72838072cea78c130ecd9,1125,1500,RGB,470461,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf,train/Bell_pepper leaf/img_2509_b.jpg,5b92b3d2046e973f743f4c4897a0c1c5cd2cb960d7f0c75ab1c13303f620bf3a,2592,3888,RGB,524215,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf,train/Bell_pepper leaf/leaves.jpg,9b58db199f555b09170eec9f52c2544790b02144ceeb333e9d02b2dd56226ac6,1024,768,RGB,90378,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf,train/Bell_pepper leaf/leaves11.jpg,5c65bc3e5f609cd948841081ecabee88b50b67234ed5980ebe09dfc87a34f632,800,1067,RGB,221056,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf,train/Bell_pepper leaf/october-bell-peppers.jpg,892044636c23c085b039e1289005e24dd964d966c8ac3ff1cee00296341fe6a3,800,571,RGB,156271,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf,train/Bell_pepper leaf/pepper+leaves.JPG.jpg,8ce9062f1b14d6411d67a808fc65848a2354e3615d1ba81563ccd48866745fcb,1057,888,RGB,125523,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf,train/Bell_pepper leaf/pepper-plant-leaves-green-bell-pepper-seedlings-growing-in-dark-brown-soil-in-the-sunshine-with-a-white-my-pepper-plant-leaves-are-being-eaten.jpg,099022e024fab62a4d4cc9f4f2d0d8f642d6a7202e7df3be7a1ec7a463a533da,680,454,RGB,55296,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf,train/Bell_pepper leaf/pepper.jpg,8adfe8436c037beba3d78ce1c866a1df4fdfc9ad903e1efe9d2d0bc58f6eea7b,1195,1607,RGB,284249,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf,train/Bell_pepper leaf/seeding-peppers-a-1024x768.jpg,83e91859369213600472cdde79fb653382ea98056ac186651105f8c57b207f7d,1024,768,RGB,267333,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf,train/Bell_pepper leaf/shutterstock_443115826.jpg,4b1352747caf58b1ed782ab0aad42b2164e26b2a98ff271d2e5c03fb5516fa59,1000,667,RGB,78549,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf,train/Bell_pepper leaf/stock-photo-black-pepper-plant-with-green-berries-and-leaves-555241408.jpg,6d16108c17f3ff3a6c7c5e59a5fd347d36a7567b342fb4ddc04a324a16832465,450,318,RGB,37953,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf,train/Bell_pepper leaf/stock-photo-closeup-of-underside-of-bell-pepper-leaf-isolated-on-white-background-114184570.jpg,072d4101aa8f449c9d4bd3653ffdde88dd810c35186d16821ac013eb0d589f2f,996,1600,RGB,286494,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf,train/Bell_pepper leaf/tomato_bell_pepper_garden_pt3-03.jpg,ccd9ef145008022331552a25a1fbddd215c3705082ec75efd9cffcd3672ae8c5,1600,1071,RGB,479714,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf,train/Bell_pepper leaf/uGz0O.jpg,3418977a67fafb25e35f3aa70bdf5525931ec69dd712ff5249d7022e72233ba4,1778,2371,RGB,673321,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf,train/Bell_pepper leaf/v9hX3.jpg,70ecba994b1e88e76f9e344c79af61cdf34552255520c33173eb570441f510de,768,1024,RGB,255270,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf,train/Bell_pepper leaf/virus1_600px.jpg,6e61596cfc1115983666735067f24c1ff66566fe93a01b004778108c4fecb22c,600,450,RGB,57668,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf,train/Bell_pepper leaf/white-pepper-plant-white-pepper-plant-piper-black-pepper-white-bell-pepper-plants-for-sale-pepper-plant-has-white-leaves.jpg,034312e88349feac96b331ae73efff31ff179c16c81bb99a95fc5ab537c4f350,700,525,RGB,56959,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf,train/Bell_pepper leaf/xKh6iInh.jpg,2190c670973232484012aaf53f8b7b2e9a90ba8a13a673dc100aaa3a200683a8,1024,768,RGB,186163,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf,train/Bell_pepper leaf/yellow-leaves-on-pepper-plant-green-bell-plant-yellow-leaf-yellow-curling-leaves-on-pepper-plants.jpg,b142a811956af736e798c0be502306b49d4e48fe5dd456bac1e84e63bc18236b,800,600,RGB,100815,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf,train/Bell_pepper leaf/zT5la.jpg,560c9b2a6140166873714bffb3bc7a8eea00660fe3891143402cc3a00cb747ae,581,1032,RGB,231272,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/0.jpg,a9336d6dd7351b26d591c57901c78c51c6477bad7b154df463c1121b04ab433c,220,376,RGB,41350,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/0000.jpg,b4a18182103f812ecdafcfe1874cb71ea2813b87780cac68839478cd1f6744df,2592,1944,RGB,766652,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/02.jpg,85498678373dc383a50ab91f5ee010d6464596928c98134187a181be8bfc3b84,638,479,RGB,76336,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/03.jpg,77a0d25c78a3acdb2bdb1b4412b816bb9ab2f9f7ffeb89b5f4fe1c07b9018840,638,479,RGB,77195,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/04.jpg,e2bb038905a4911669c93cee297fc412f841bb3777df853d28edb86ed7c8021b,844,1500,RGB,486241,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/05.jpg,267058d886dd7bfd99a291d924089e18438a5fd6407c3b58ec517e3a23dab40c,300,300,RGB,76798,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/06.jpg,281e9a364cad3801aee1f34218f5b8f41dbb01d92999efeecedd27580d9c7a6e,844,1500,RGB,554375,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/100_1657.jpg,090cdda97a505f7e18c8753c8e545456efb7818b213018cdbb765eba4d4ffb00,2736,3648,RGB,1548796,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/4-dogwood_pm.jpg,f5061a84dcfa787c48f2502d4bc0231a0bf4e0b6db0b9a8452bd2c0d85775722,600,400,RGB,43538,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/534a.jpg,327edfd0c9db59c5fd709bfe2ad4ae328c2069a9768a8cee95adfbbfa93fe1d2,300,200,RGB,17166,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/Bacterial-spot-symptoms-on-pepper-leaves-for-web.jpg,6d18c55c9e763cf7bc5e61cd1b445bebd4d38ac735eb86c00e3ac4cc03644a62,896,504,RGB,51236,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/BacterialSpot08.jpg,d0edbd7e73ccc55dd9cb4a43f36d2282ee06c7714cadf18932daf628f306e38b,480,320,RGB,32469,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/BacterialSpot09.jpg,33fc783941efae1c5a2eff8319aa0a8ed1dbe37f3b176868811232da983e154f,480,320,RGB,34607,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/BacterialSpot10.jpg,bde6ab558cc247c7dd832bfbb471e3ead53245deada0a61d9ea2920c5503a45d,300,450,RGB,28231,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/BacterialSpot17.jpg,042e5bfd00f4848257167e43c2d5d794087bfe2b2b4bc73d75275935837ab9fe,300,450,RGB,53096,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/Bacterial_leaf_spot_symptoms.jpg,e13baa15b73d9e6b9b14e5917f16cc48c3857029388ddb1dd2fde87628c04f19,1024,768,RGB,173155,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/FO3zR.jpg,63347b2fec3cbf90cb53a1fca99a5d4da6576aab28739c58daebf417845344a1,3366,2496,RGB,764612,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/G3O1I.jpg,ee564eb12420d335d468a9c5157c06256a0d436d706c786bc8882614dd4e2e6d,2448,3264,RGB,531269,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/GX3DYbwOynSj6HftBUajAw_m.jpg,74604b476732ac206b4a7731ff5e19f05954173ff2942b8992088d789c139e55,240,180,RGB,18429,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/Habanero1.jpg,cb8a9484f1af1daee4444ad083bc84c35ccd9ed91c05ca373906752899294a00,640,480,RGB,227979,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/IMG_0945.jpg,4cfb3ebd58cccf1b1b247fed0d20e0136097cdcfdd8566f5e5db8e8e206767ca,640,480,RGB,65225,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/IMG_6029-001_1500x1500%253E.JPG?1403119544.jpg,13c23e54538a1db86a9effa07d11a59d80e855a6801a1029a5051ffce75e7193,800,600,RGB,182197,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/P5270397.JPG.jpg,35f29587ecd2274b74588e14059f6a75d9339fce8b97c8b772c9aa4f04f59187,1600,1200,RGB,261797,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/Pepper-BLS-Leaf_93303-e1370119902259.jpg,cf3f5302e71086de1fc350519196c7a36433b55de5ac4d43b72495f146e2099c,3000,4000,RGB,1956389,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/Pepper-problem.jpg,15a63e3baa8998e0b44194a44d4194b7069012e5be53c17cb58d7302458ef2fe,900,675,RGB,167138,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/PepperPhytophLeaf3-2f94629.jpg,5c4134438e2d1c50dc6d9f4c45a02fa39813596f093cc8be861a59346ef38ad8,2816,2112,RGB,2671956,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/Septoria-leaf-spot.jpg,8359148b53be0c6f35e0315cbfafc0a60621e699d33e0f12b847ce412ea38562,800,600,RGB,100639,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/TCSV_Pepper%20%284%29.jpg,f2ccdde186355386ca4ee3361bb27613faf7bdb0b164093e53204211f67dc94a,540,720,RGB,318183,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/TCSV_Pepper%20%285%29.jpg,e0b3b6beb516893dee04020addd430d147ffdcb1aa40a398be4cb5116179b482,540,720,RGB,324762,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/TCSV_Pepper%20%286%29.jpg,bf31f95b598bc4cbb46225d13837c3ec26967c20d762c5b7d126f7d24ae6f085,720,540,RGB,341960,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/bJrFf.jpg,67b03973223ef8de9eb7372225af4487598aacec38a6a3222eb150f17c32457e,3264,2448,RGB,537581,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/bacspot_confused_w_pseudomonas.jpg,e7cf9aaf629c0b05e434bbe1c3aaff889bf94cf9f38233e5ca3f5e9fdd214051,900,482,RGB,117819,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/bacterial-leaf-spot-on-peppers.jpg,7727464cb354aaefa0a63628f018612719f5f386c9cff8405ab4508bb1f1e44f,1536,1040,RGB,161981,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/bacterialCanker08-129kre6-on-pepper-50-QUALITY-1tzxf2r.jpg,92bc2f724482a29611bf8255e6e02751a7891fe03dfc1f2455e10fd135f38b79,667,500,RGB,55281,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/bacterial_leaf_spot_pepper_plant_l.jpg,b1106d0ef35b564f9eedba3c1b0be5e9001f3d8d247bb653c303d9e8281e3b69,400,300,RGB,30297,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/bacterialspot3_600px.jpg,c8fec9ceec054a2b9ef48ce7efe756ec11a981052efc4ed862492f7ff5a0c837,600,800,RGB,83541,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/e2Vlc.jpg,7b7915b93b38eb52ea71f74d0d6b95ca69adc1e34077cdec5897e37faa4777df,2448,3264,RGB,442156,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/e4d0e5.jpg,46fc56a2ecb6feba4d27fd4caeebeb7d5d998c5dbd732f622c17d43443fac129,800,600,RGB,186125,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/ed8e20.jpg,507eae3c5bad729b1b0d0114526c6eb1659d08157d7c2c3b9694ec183406d3a7,800,600,RGB,193618,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/figure1.jpg,a2a7ae9c58c674e798965f3f65d1dbbc4797f239c67e6ff38c1b6653179dbd44,400,329,RGB,146085,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/file.php?id=5336&t=1.jpg,283797d5ea8f2cece37b2d0d2f8deafda851e93a194c9c4e32d375536fbba128,300,400,RGB,25206,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/gray-leaf-spot-disease-on-260nw-559799659.jpg,529c457e50f00147fb999496da701d921d996fd21a351cd1d6ea8d54bf1b2329,347,280,RGB,33536,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/green-pepper-plant-diseases-bacterial-spot-on-pepper-plant-green-pepper-plant-diseases-photos.jpg,9c3bc93d2381f7b26b7ef9556439686e157304068c6cf1fe62338340a158af22,700,525,RGB,66914,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/image_1500x1500%253E.jpeg?1467983528.jpg,cc201610a8a8288d6d55d02fc26490deb79ac1e1ae720a12244c0e3e2cacece2,1500,1120,RGB,703398,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/image_1500x1500%253E.jpeg?1472603885.jpg,25b0571b5676d2c1859fca721650569e603e0c1e2335f293377e940b62a37b1f,1500,1120,RGB,461989,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/image_300x300%2523.jpeg?1472603885.jpg,0a4d910ca2943dc49831d41d7e6e908f3123c0120141797d359425e8fa655b5c,300,300,RGB,38042,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/image_300x300%2523.jpeg?1472603886.jpg,26fa91e7d8573fc27d5fd5c270110dbe75aace96dda2d6865d12ed39d18aed78,300,300,RGB,68484,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/image_original.jpeg?1472603885.jpg,40899946df44642bf0baf19c78b6ed03d76b44c7384bd5b1b2de4cae29cf5486,2592,1936,RGB,1111584,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/image_original.jpeg?1472603886.jpg,cd43c5a1b508cbd6254912337b3c9dc771a60d0a0b3d4fdb914b82709b825e06,2592,1936,RGB,1680754,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/may27pepleaes001.jpg,cf3cb6bbf7b41534059aa54e01764a54ae77756d315bd75b67c912dd8ad540db,1024,768,RGB,135514,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/may27pepleaes002.jpg,a63dd04f2d3db230277c2bf5d87f9b933a0bc206d38ba112d065d55b6c1d8cb3,1024,768,RGB,119480,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/pepper-plant-leaves-holes-in-pepper-plant-leaves-holes-in-pepper-plant-leaves-small-holes-in-pepper-plant-leaves-pepper-plant-leaves-eaten.jpg,18ea6a2e07e741e00e8a47938b0f53bbb325b49c018eb28d15bac58fb5a4eb33,1024,683,RGB,98613,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/pepper-plant-leaves-turning-yellow-plants-turning-yellow-pepper-plant-leaves-turning-yellow-with-brown-spots.jpg,f1cce3a8c0f02583df31116d26c46476ce32a6fd29048714d3b94868f3a53c17,1024,683,RGB,124450,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/pepper_V5a.jpg,d4aa17bda340f5c28f6f487c1b04df7cdecc407dcbb36780d83ae80ff9febd2a,350,270,RGB,11190,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/pepper_bacterial-spot_02_zoom.jpg,256c151c66f14353971a8d1721a8fa07059c0e4ddeb11a7fdc0db2dc8a7033c8,900,675,RGB,139101,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/pepper_bacterial-spot_04_zoom.jpg,8fe03267a0033b076b54e18b4c19f576d01335e004b6cc3e4bf5dc6855eb8e63,900,675,RGB,118038,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/pepper_phytophtera10x1200.jpg,0ab842267961b8dd63bd6488f260a5c1737eaf7f702023baf9e754011c40940d,1200,742,RGB,198509,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Bell_pepper leaf spot,train/Bell_pepper leaf spot/pepper_phytophtera12x500.jpg,5a77e6e3f5f70c496a3e63705b7cd1e7bebccf2468679597627e71aaf00f50c3,500,667,RGB,83336,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
